> epoch: 4, (batch_index/batches_per_epoch): 12/39, d1=0.055, d2=0.151 g=3.852
> epoch: 4, (batch_index/batches_per_epoch): 13/39, d1=0.040, d2=0.042 g=4.416
> epoch: 4, (batch_index/batches_per_epoch): 14/39, d1=0.043, d2=0.044 g=4.392
> epoch: 4, (batch_index/batches_per_epoch): 15/39, d1=0.127, d2=0.016 g=4.733
> epoch: 4, (batch_index/batches_per_epoch): 16/39, d1=0.083, d2=0.012 g=4.950
> epoch: 4, (batch_index/batches_per_epoch): 17/39, d1=0.023, d2=0.010 g=5.022
> epoch: 4, (batch_index/batches_per_epoch): 18/39, d1=0.055, d2=0.009 g=5.063
> epoch: 4, (batch_index/batches_per_epoch): 19/39, d1=0.022, d2=0.009 g=5.184
> epoch: 4, (batch_index/batches_per_epoch): 20/39, d1=0.028, d2=0.008 g=5.358
> epoch: 4, (batch_index/batches_per_epoch): 21/39, d1=0.038, d2=0.005 g=5.471
> epoch: 4, (batch_index/batches_per_epoch): 22/39, d1=0.041, d2=0.007 g=5.354
> epoch: 4, (batch_index/batches_per_epoch): 23/39, d1=0.038, d2=0.006 g=5.431
> epoch: 4, (batch_index/batches_per_epoch): 24/39, d1=0.009, d2=0.006 g=5.451
> epoch: 4, (batch_index/batches_per_epoch): 25/39, d1=0.016, d2=0.006 g=5.667
> epoch: 4, (batch_index/batches_per_epoch): 26/39, d1=0.015, d2=0.005 g=5.765
> epoch: 4, (batch_index/batches_per_epoch): 27/39, d1=0.013, d2=0.006 g=5.765
> epoch: 4, (batch_index/batches_per_epoch): 28/39, d1=0.016, d2=0.004 g=5.827
> epoch: 4, (batch_index/batches_per_epoch): 29/39, d1=0.030, d2=0.005 g=5.816
> epoch: 4, (batch_index/batches_per_epoch): 30/39, d1=0.017, d2=0.005 g=5.925
> epoch: 4, (batch_index/batches_per_epoch): 31/39, d1=0.012, d2=0.004 g=5.760
> epoch: 4, (batch_index/batches_per_epoch): 32/39, d1=0.007, d2=0.005 g=5.798
> epoch: 4, (batch_index/batches_per_epoch): 33/39, d1=0.009, d2=0.018 g=6.086
> epoch: 4, (batch_index/batches_per_epoch): 34/39, d1=0.012, d2=0.004 g=6.135
> epoch: 4, (batch_index/batches_per_epoch): 35/39, d1=0.012, d2=0.005 g=6.214
> epoch: 4, (batch_index/batches_per_epoch): 36/39, d1=0.004, d2=0.015 g=6.434
> epoch: 4, (batch_index/batches_per_epoch): 37/39, d1=0.006, d2=0.022 g=6.792
> epoch: 4, (batch_index/batches_per_epoch): 38/39, d1=0.016, d2=0.007 g=6.689
> epoch: 5, (batch_index/batches_per_epoch): 0/39, d1=0.018, d2=0.017 g=7.004
> epoch: 5, (batch_index/batches_per_epoch): 1/39, d1=0.008, d2=0.027 g=7.004
> epoch: 5, (batch_index/batches_per_epoch): 2/39, d1=0.008, d2=0.018 g=7.657
> epoch: 5, (batch_index/batches_per_epoch): 3/39, d1=0.018, d2=0.012 g=7.820
> epoch: 5, (batch_index/batches_per_epoch): 4/39, d1=0.020, d2=0.012 g=7.387
> epoch: 5, (batch_index/batches_per_epoch): 5/39, d1=0.023, d2=0.019 g=7.686
> epoch: 5, (batch_index/batches_per_epoch): 6/39, d1=0.014, d2=0.029 g=7.775
> epoch: 5, (batch_index/batches_per_epoch): 7/39, d1=0.017, d2=0.045 g=8.508
> epoch: 5, (batch_index/batches_per_epoch): 8/39, d1=0.026, d2=0.018 g=8.443
> epoch: 5, (batch_index/batches_per_epoch): 9/39, d1=0.046, d2=0.029 g=8.414
> epoch: 5, (batch_index/batches_per_epoch): 10/39, d1=0.024, d2=0.014 g=7.339
> epoch: 5, (batch_index/batches_per_epoch): 11/39, d1=0.037, d2=0.131 g=7.309
> epoch: 5, (batch_index/batches_per_epoch): 12/39, d1=0.087, d2=0.182 g=10.202
> epoch: 5, (batch_index/batches_per_epoch): 13/39, d1=0.212, d2=0.002 g=8.953
